lsof,lsof-4.95.0/dsock.c,4742,branch_num,10,4
lsof,lsof-4.95.0/dsock.c,4743,branch_num,10,4
lsof,lsof-4.95.0/dsock.c,5149,branch_num,23,2
lsof,lsof-4.95.0/main.c,1179,branch_val,"[0,0,0,0,0,70]","[0,0,0,0,0,72]"
lsof,lsof-4.95.0/main.c,1191,branch_val,"[0,0,8,8,62,62]","[0,0,8,8,62,64]"
lsof,lsof-4.95.0/main.c,1195,branch_val,"[0,70]","[0,72]"
lsof,lsof-4.95.0/main.c,1199,branch_val,"[12,58]","[12,60]"
lsof,lsof-4.95.0/main.c,1201,branch_val,"[0,70]","[0,72]"
lsof,lsof-4.95.0/main.c,1203,branch_val,"[2,68]","[2,70]"
lsof,lsof-4.95.0/main.c,1205,branch_val,"[1,69]","[1,71]"
lsof,lsof-4.95.0/main.c,1207,branch_val,"[0,0,0,70]","[0,0,0,72]"
lsof,lsof-4.95.0/main.c,1209,branch_val,"[0,35,35,35]","[0,35,35,37]"
lsof,lsof-4.95.0/main.c,1211,branch_val,"[0,0,0,70]","[0,0,0,72]"
lsof,lsof-4.95.0/main.c,1213,branch_val,"[3,67]","[3,69]"
lsof,lsof-4.95.0/main.c,1221,branch_val,"[25,45]","[25,47]"
lsof,lsof-4.95.0/main.c,1223,branch_val,"[0,70]","[0,72]"
lsof,lsof-4.95.0/main.c,1231,branch_val,"[3,25,42,45]","[3,27,42,45]"
lsof,lsof-4.95.0/main.c,1239,branch_val,"[0,70]","[0,72]"
lsof,lsof-4.95.0/main.c,1264,branch_val,"[25,45]","[25,47]"
lsof,lsof-4.95.0/main.c,1272,branch_val,"[21,46]","[21,48]"
lsof,lsof-4.95.0/main.c,1312,branch_val,"[0,67]","[0,69]"
lsof,lsof-4.95.0/main.c,1321,branch_val,"[2,65]","[2,67]"
lsof,lsof-4.95.0/main.c,1332,branch_val,"[11,60]","[13,60]"
lsof,lsof-4.95.0/main.c,1352,branch_val,"[0,71]","[2,71]"
lsof,lsof-4.95.0/main.c,1513,branch_val,"[6,65]","[6,67]"
lsof,lsof-4.95.0/main.c,1583,branch_val,"[2,4,6,65]","[2,4,6,67]"
lsof,lsof-4.95.0/main.c,1585,branch_val,"[4,67]","[4,69]"
lsof,lsof-4.95.0/main.c,1592,branch_val,"[8,67]","[8,69]"
lsof,lsof-4.95.0/main.c,1605,branch_val,"[0,67]","[0,69]"
lsof,lsof-4.95.0/main.c,1618,branch_val,"[21,67]","[21,69]"
lsof,lsof-4.95.0/main.c,1659,branch_val,"[3,64]","[3,66]"
lsof,lsof-4.95.0/main.c,1701,branch_val,"[0,0,0,67]","[0,0,0,69]"
lsof,lsof-4.95.0/main.c,1712,branch_val,"[0,67]","[0,69]"
lsof,lsof-4.95.0/main.c,1726,branch_val,"[0,67]","[0,69]"
lsof,lsof-4.95.0/main.c,1742,branch_val,"[0,2,2,65]","[0,2,2,67]"
lsof,lsof-4.95.0/main.c,1751,branch_val,"[35,67]","[35,69]"
lsof,lsof-4.95.0/main.c,1765,branch_val,"[0,0,0,67]","[0,0,0,69]"
lsof,lsof-4.95.0/main.c,1797,branch_val,"[0,67]","[0,69]"
lsof,lsof-4.95.0/main.c,1814,branch_val,"[0,67]","[0,69]"
lsof,lsof-4.95.0/main.c,1826,branch_val,"[0,67]","[0,69]"
lsof,lsof-4.95.0/main.c,1844,branch_val,"[0,8,59,59]","[0,10,59,59]"
lsof,lsof-4.95.0/main.c,1846,branch_val,"[0,8,59,59]","[0,10,59,59]"
lsof,lsof-4.95.0/main.c,377,branch_num,2,4
lsof,lsof-4.95.0/node.c,53,branch_num,4,2
lsof,lsof-4.95.0/print.c,1184,branch_num,10,2
lsof,lsof-4.95.0/print.c,1226,branch_num,10,2
lsof,lsof-4.95.0/print.c,1227,branch_num,10,2
lsof,lsof-4.95.0/proc.c,1026,branch_num,3,2
lsof,lsof-4.95.0/proc.c,1131,branch_num,3,2
lsof,lsof-4.95.0/proc.c,1237,branch_num,3,2
lsof,lsof-4.95.0/proc.c,1697,branch_num,3,2
lsof,lsof-4.95.0/proc.c,263,branch_num,3,2
lsof,lsof-4.95.0/usage.c,946,branch_num,2,4
lzo2,lzo2-2.10/examples/portab.h,128,branch_num,2,12
lzo2,lzo2-2.10/examples/portab.h,133,branch_num,4,24
lzo2,lzo2-2.10/lzotest/lzotest.c,1044,branch_num,2,4
lzo2,lzo2-2.10/lzotest/lzotest.c,1045,branch_num,2,4
lzo2,lzo2-2.10/lzotest/lzotest.c,1094,branch_num,4,2
lzo2,lzo2-2.10/lzotest/lzotest.c,1901,branch_val,"[1, 49]","[1, 51]"
lzo2,lzo2-2.10/lzotest/lzotest.c,1902,branch_val,"[0, 0, 6, 6, 43, 43]","[0, 0, 6, 6, 45, 45]"
lzo2,lzo2-2.10/lzotest/lzotest.c,1970,branch_num,2,4
lzo2,lzo2-2.10/lzotest/lzotest.c,2017,branch_num,2,4
lzo2,lzo2-2.10/lzotest/lzotest.c,2038,branch_num,10,2
lzo2,lzo2-2.10/lzotest/lzotest.c,2041,branch_num,10,2
lzo2,lzo2-2.10/lzotest/lzotest.c,615,branch_num,2,4
lzo2,lzo2-2.10/lzotest/lzotest.c,641,branch_num,2,4
lzo2,lzo2-2.10/minilzo/minilzo.c,4625,branch_num,6,4
lzo2,lzo2-2.10/minilzo/minilzo.c,4626,branch_num,2,4
lzo2,lzo2-2.10/src/lzo1b_9x.c,173,branch_num,4,2
lzo2,lzo2-2.10/src/lzo1b_9x.c,174,branch_num,2,4
lzo2,lzo2-2.10/src/lzo1c_9x.c,175,branch_num,4,2
lzo2,lzo2-2.10/src/lzo1c_9x.c,176,branch_num,2,4
lzo2,lzo2-2.10/src/lzo1f_9x.c,186,branch_num,4,2
lzo2,lzo2-2.10/src/lzo1f_9x.c,187,branch_num,2,4
lzo2,lzo2-2.10/src/lzo1f_9x.c,221,branch_num,4,2
lzo2,lzo2-2.10/src/lzo1f_9x.c,228,branch_num,4,2
lzo2,lzo2-2.10/src/lzo1x_9x.c,621,branch_num,18,12
lzo2,lzo2-2.10/src/lzo1x_9x.c,623,branch_num,6,12
lzo2,lzo2-2.10/src/lzo_init.c,221,branch_num,6,4
lzo2,lzo2-2.10/src/lzo_init.c,222,branch_num,2,4
lzo2,lzo2-2.10/src/lzo_supp.h,3115,branch_num,5,2
lzo2,lzo2-2.10/src/lzo_swd.ch,399,branch_num,28,14
lzo2,lzo2-2.10/tests/align.c,58,branch_num,2,4
lzo2,lzo2-2.10/tests/align.c,59,branch_num,2,4
lzo2,lzo2-2.10/tests/align.c,60,branch_num,2,4
lzo2,lzo2-2.10/tests/align.c,85,branch_num,2,4
lzo2,lzo2-2.10/tests/align.c,86,branch_num,2,4
lzo2,lzo2-2.10/tests/align.c,87,branch_num,2,4
lzo2,lzo2-2.10/tests/align.c,88,branch_num,2,4
mawk,mawk-1.3.4.20200120/array.c,297,branch_num,2,4
mawk,mawk-1.3.4.20200120/array.c,318,branch_num,6,2
mawk,mawk-1.3.4.20200120/execute.c,1085,branch_val,"[0, 0]","[0, 25]"
mawk,mawk-1.3.4.20200120/execute.c,1090,branch_val,"[0, 0]","[0, 25]"
mawk,mawk-1.3.4.20200120/execute.c,1351,branch_val,"[704, 1401]","[392, 1009]"
mawk,mawk-1.3.4.20200120/fcall.c,116,branch_num,3,2
mawk,mawk-1.3.4.20200120/fcall.c,194,branch_num,4,2
mawk,mawk-1.3.4.20200120/fcall.c,202,branch_num,5,2
mawk,mawk-1.3.4.20200120/fcall.c,340,branch_num,6,4
mawk,mawk-1.3.4.20200120/fcall.c,341,branch_num,2,4
mawk,mawk-1.3.4.20200120/fcall.c,85,branch_num,3,2
mawk,mawk-1.3.4.20200120/field.c,312,branch_num,4,6
mawk,mawk-1.3.4.20200120/field.c,313,branch_num,8,6
mawk,mawk-1.3.4.20200120/field.c,662,branch_num,6,12
mawk,mawk-1.3.4.20200120/files.c,125,branch_num,5,2
mawk,mawk-1.3.4.20200120/files.c,226,branch_num,5,2
mawk,mawk-1.3.4.20200120/files.c,357,branch_val,"[50, 143]","[52, 143]"
mawk,mawk-1.3.4.20200120/fin.c,559,branch_num,4,2
mawk,mawk-1.3.4.20200120/hash.c,257,branch_num,3,2
mawk,mawk-1.3.4.20200120/init.c,348,branch_num,10,2
